,Unnamed: 0,path
162,162,/home/mike/data/train/3_1109_0.mat
163,163,/home/mike/data/train/2_1233_0.mat
164,164,/home/mike/data/train/2_1694_0.mat
165,165,/home/mike/data/train/2_1622_0.mat
166,166,/home/mike/data/train/3_1019_0.mat
167,167,/home/mike/data/train/1_827_0.mat
168,168,/home/mike/data/train/2_1348_0.mat
169,169,/home/mike/data/train/3_560_0.mat
170,170,/home/mike/data/train/3_479_0.mat
171,171,/home/mike/data/train/2_1483_0.mat
172,172,/home/mike/data/train/1_478_0.mat
173,173,/home/mike/data/train/2_1854_0.mat
174,174,/home/mike/data/train/3_888_0.mat
175,175,/home/mike/data/train/3_849_0.mat
176,176,/home/mike/data/train/1_67_1.mat
177,177,/home/mike/data/train/2_16_1.mat
178,178,/home/mike/data/train/2_1060_0.mat
179,179,/home/mike/data/train/1_86_1.mat
180,180,/home/mike/data/train/3_1653_0.mat
181,181,/home/mike/data/train/2_524_0.mat
182,182,/home/mike/data/train/3_38_1.mat
183,183,/home/mike/data/train/3_1627_0.mat
184,184,/home/mike/data/train/3_519_0.mat
185,185,/home/mike/data/train/2_1359_0.mat
186,186,/home/mike/data/train/3_1042_0.mat
187,187,/home/mike/data/train/3_443_0.mat
188,188,/home/mike/data/train/3_1491_0.mat
189,189,/home/mike/data/train/2_1901_0.mat
190,190,/home/mike/data/train/2_140_1.mat
191,191,/home/mike/data/train/2_69_0.mat
192,192,/home/mike/data/train/1_1091_0.mat
193,193,/home/mike/data/train/3_520_0.mat
194,194,/home/mike/data/train/2_1103_0.mat
195,195,/home/mike/data/train/1_1074_0.mat
196,196,/home/mike/data/train/2_1040_0.mat
197,197,/home/mike/data/train/2_722_0.mat
198,198,/home/mike/data/train/2_1974_0.mat
199,199,/home/mike/data/train/1_125_1.mat
200,200,/home/mike/data/train/3_1347_0.mat
201,201,/home/mike/data/train/3_824_0.mat
202,202,/home/mike/data/train/2_1139_0.mat
203,203,/home/mike/data/train/2_62_0.mat
204,204,/home/mike/data/train/3_322_0.mat
205,205,/home/mike/data/train/1_316_0.mat
206,206,/home/mike/data/train/2_655_0.mat
207,207,/home/mike/data/train/3_250_0.mat
208,208,/home/mike/data/train/2_993_0.mat
209,209,/home/mike/data/train/3_1309_0.mat
210,210,/home/mike/data/train/2_114_1.mat
211,211,/home/mike/data/train/3_2005_0.mat
212,212,/home/mike/data/train/2_829_0.mat
213,213,/home/mike/data/train/3_1694_0.mat
214,214,/home/mike/data/train/2_39_1.mat
215,215,/home/mike/data/train/1_132_1.mat
216,216,/home/mike/data/train/2_1271_0.mat
217,217,/home/mike/data/train/2_1609_0.mat
218,218,/home/mike/data/train/3_1097_0.mat
219,219,/home/mike/data/train/2_246_0.mat
220,220,/home/mike/data/train/3_1833_0.mat
221,221,/home/mike/data/train/2_2181_0.mat
222,222,/home/mike/data/train/1_133_1.mat
223,223,/home/mike/data/train/3_58_1.mat
224,224,/home/mike/data/train/3_1210_0.mat
225,225,/home/mike/data/train/3_893_0.mat
226,226,/home/mike/data/train/1_44_0.mat
227,227,/home/mike/data/train/2_1283_0.mat
228,228,/home/mike/data/train/3_1912_0.mat
229,229,/home/mike/data/train/1_942_0.mat
230,230,/home/mike/data/train/3_712_0.mat
231,231,/home/mike/data/train/2_1915_0.mat
232,232,/home/mike/data/train/3_262_0.mat
233,233,/home/mike/data/train/1_808_0.mat
234,234,/home/mike/data/train/3_300_0.mat
235,235,/home/mike/data/train/2_1463_0.mat
236,236,/home/mike/data/train/3_918_0.mat
237,237,/home/mike/data/train/1_780_0.mat
238,238,/home/mike/data/train/3_1693_0.mat
239,239,/home/mike/data/train/1_250_0.mat
240,240,/home/mike/data/train/2_1317_0.mat
241,241,/home/mike/data/train/2_1148_0.mat
242,242,/home/mike/data/train/3_722_0.mat
243,243,/home/mike/data/train/1_1068_0.mat
244,244,/home/mike/data/train/2_830_0.mat
245,245,/home/mike/data/train/3_31_1.mat
246,246,/home/mike/data/train/3_90_0.mat
247,247,/home/mike/data/train/2_766_0.mat
248,248,/home/mike/data/train/2_2046_0.mat
249,249,/home/mike/data/train/2_1488_0.mat
250,250,/home/mike/data/train/2_883_0.mat
251,251,/home/mike/data/train/3_201_0.mat
252,252,/home/mike/data/train/2_629_0.mat
253,253,/home/mike/data/train/3_467_0.mat
254,254,/home/mike/data/train/1_588_0.mat
255,255,/home/mike/data/train/2_1667_0.mat
256,256,/home/mike/data/train/2_1350_0.mat
257,257,/home/mike/data/train/1_131_1.mat
258,258,/home/mike/data/train/1_830_0.mat
259,259,/home/mike/data/train/2_2152_0.mat
260,260,/home/mike/data/train/1_134_1.mat
261,261,/home/mike/data/train/2_1745_0.mat
262,262,/home/mike/data/train/3_1483_0.mat
263,263,/home/mike/data/train/2_1426_0.mat
264,264,/home/mike/data/train/2_257_0.mat
265,265,/home/mike/data/train/2_1254_0.mat
266,266,/home/mike/data/train/3_226_0.mat
267,267,/home/mike/data/train/3_1795_0.mat
268,268,/home/mike/data/train/3_1411_0.mat
269,269,/home/mike/data/train/2_1242_0.mat
270,270,/home/mike/data/train/3_713_0.mat
271,271,/home/mike/data/train/1_170_0.mat
272,272,/home/mike/data/train/3_2076_0.mat
273,273,/home/mike/data/train/3_1631_0.mat
274,274,/home/mike/data/train/1_530_0.mat
275,275,/home/mike/data/train/2_733_0.mat
276,276,/home/mike/data/train/2_723_0.mat
277,277,/home/mike/data/train/1_555_0.mat
278,278,/home/mike/data/train/3_415_0.mat
279,279,/home/mike/data/train/2_660_0.mat
280,280,/home/mike/data/train/1_582_0.mat
281,281,/home/mike/data/train/2_599_0.mat
282,282,/home/mike/data/train/2_2106_0.mat
283,283,/home/mike/data/train/1_670_0.mat
284,284,/home/mike/data/train/2_1405_0.mat
285,285,/home/mike/data/train/3_228_0.mat
286,286,/home/mike/data/train/3_1895_0.mat
287,287,/home/mike/data/train/2_935_0.mat
288,288,/home/mike/data/train/2_2101_0.mat
289,289,/home/mike/data/train/3_24_1.mat
290,290,/home/mike/data/train/2_57_1.mat
291,291,/home/mike/data/train/3_1014_0.mat
292,292,/home/mike/data/train/2_1088_0.mat
293,293,/home/mike/data/train/2_1779_0.mat
294,294,/home/mike/data/train/3_1367_0.mat
295,295,/home/mike/data/train/2_50_1.mat
296,296,/home/mike/data/train/2_715_0.mat
297,297,/home/mike/data/train/3_1012_0.mat
298,298,/home/mike/data/train/3_1190_0.mat
299,299,/home/mike/data/train/3_1350_0.mat
300,300,/home/mike/data/train/3_511_0.mat
301,301,/home/mike/data/train/3_1642_0.mat
302,302,/home/mike/data/train/3_919_0.mat
303,303,/home/mike/data/train/2_2054_0.mat
304,304,/home/mike/data/train/2_1602_0.mat
305,305,/home/mike/data/train/1_577_0.mat
306,306,/home/mike/data/train/1_764_0.mat
307,307,/home/mike/data/train/3_621_0.mat
308,308,/home/mike/data/train/2_117_1.mat
309,309,/home/mike/data/train/2_2037_0.mat
310,310,/home/mike/data/train/1_1102_0.mat
311,311,/home/mike/data/train/2_1500_0.mat
312,312,/home/mike/data/train/2_2138_0.mat
313,313,/home/mike/data/train/3_1998_0.mat
314,314,/home/mike/data/train/3_63_0.mat
315,315,/home/mike/data/train/1_603_0.mat
316,316,/home/mike/data/train/3_569_0.mat
317,317,/home/mike/data/train/2_2007_0.mat
318,318,/home/mike/data/train/2_443_0.mat
319,319,/home/mike/data/train/3_2212_0.mat
320,320,/home/mike/data/train/2_462_0.mat
321,321,/home/mike/data/train/1_903_0.mat
322,322,/home/mike/data/train/3_1126_0.mat
323,323,/home/mike/data/train/2_118_0.mat
324,324,/home/mike/data/train/1_445_0.mat
325,325,/home/mike/data/train/3_279_0.mat
326,326,/home/mike/data/train/2_1802_0.mat
327,327,/home/mike/data/train/2_429_0.mat
328,328,/home/mike/data/train/3_120_0.mat
329,329,/home/mike/data/train/2_9_1.mat
330,330,/home/mike/data/train/2_1513_0.mat
331,331,/home/mike/data/train/1_11_1.mat
332,332,/home/mike/data/train/3_2004_0.mat
333,333,/home/mike/data/train/1_102_0.mat
334,334,/home/mike/data/train/3_1141_0.mat
335,335,/home/mike/data/train/1_992_0.mat
336,336,/home/mike/data/train/1_489_0.mat
337,337,/home/mike/data/train/3_1655_0.mat
338,338,/home/mike/data/train/3_501_0.mat
339,339,/home/mike/data/train/1_124_0.mat
340,340,/home/mike/data/train/3_2056_0.mat
341,341,/home/mike/data/train/3_1490_0.mat
342,342,/home/mike/data/train/1_355_0.mat
343,343,/home/mike/data/train/3_1625_0.mat
344,344,/home/mike/data/train/1_278_0.mat
345,345,/home/mike/data/train/1_449_0.mat
346,346,/home/mike/data/train/2_1308_0.mat
347,347,/home/mike/data/train/2_1101_0.mat
348,348,/home/mike/data/train/2_567_0.mat
349,349,/home/mike/data/train/2_1876_0.mat
350,350,/home/mike/data/train/2_1786_0.mat
351,351,/home/mike/data/train/2_650_0.mat
352,352,/home/mike/data/train/3_86_1.mat
353,353,/home/mike/data/train/1_622_0.mat
354,354,/home/mike/data/train/3_2211_0.mat
355,355,/home/mike/data/train/2_1653_0.mat
356,356,/home/mike/data/train/2_1820_0.mat
357,357,/home/mike/data/train/3_1059_0.mat
358,358,/home/mike/data/train/2_1323_0.mat
359,359,/home/mike/data/train/1_794_0.mat
360,360,/home/mike/data/train/3_1965_0.mat
361,361,/home/mike/data/train/3_1306_0.mat
362,362,/home/mike/data/train/3_95_1.mat
363,363,/home/mike/data/train/2_1535_0.mat
364,364,/home/mike/data/train/3_91_0.mat
365,365,/home/mike/data/train/2_1262_0.mat
366,366,/home/mike/data/train/3_227_0.mat
367,367,/home/mike/data/train/2_684_0.mat
368,368,/home/mike/data/train/1_610_0.mat
369,369,/home/mike/data/train/1_491_0.mat
370,370,/home/mike/data/train/1_1075_0.mat
371,371,/home/mike/data/train/2_870_0.mat
372,372,/home/mike/data/train/3_64_1.mat
373,373,/home/mike/data/train/3_217_0.mat
374,374,/home/mike/data/train/2_29_0.mat
375,375,/home/mike/data/train/3_968_0.mat
376,376,/home/mike/data/train/2_1916_0.mat
377,377,/home/mike/data/train/2_1259_0.mat
378,378,/home/mike/data/train/3_64_0.mat
379,379,/home/mike/data/train/1_216_0.mat
380,380,/home/mike/data/train/1_287_0.mat
381,381,/home/mike/data/train/1_1004_0.mat
382,382,/home/mike/data/train/2_225_0.mat
383,383,/home/mike/data/train/2_418_0.mat
384,384,/home/mike/data/train/2_931_0.mat
385,385,/home/mike/data/train/2_1354_0.mat
386,386,/home/mike/data/train/3_330_0.mat
387,387,/home/mike/data/train/1_197_0.mat
388,388,/home/mike/data/train/2_106_1.mat
389,389,/home/mike/data/train/3_1290_0.mat
390,390,/home/mike/data/train/2_918_0.mat
391,391,/home/mike/data/train/3_771_0.mat
392,392,/home/mike/data/train/3_2008_0.mat
393,393,/home/mike/data/train/3_192_0.mat
394,394,/home/mike/data/train/3_1851_0.mat
395,395,/home/mike/data/train/3_880_0.mat
396,396,/home/mike/data/train/2_176_0.mat
397,397,/home/mike/data/train/3_1848_0.mat
398,398,/home/mike/data/train/2_634_0.mat
399,399,/home/mike/data/train/3_398_0.mat
400,400,/home/mike/data/train/2_467_0.mat
401,401,/home/mike/data/train/2_1153_0.mat
402,402,/home/mike/data/train/3_1703_0.mat
403,403,/home/mike/data/train/3_1152_0.mat
404,404,/home/mike/data/train/2_1394_0.mat
405,405,/home/mike/data/train/1_36_1.mat
406,406,/home/mike/data/train/2_1859_0.mat
407,407,/home/mike/data/train/1_81_0.mat
408,408,/home/mike/data/train/1_58_0.mat
409,409,/home/mike/data/train/2_367_0.mat
410,410,/home/mike/data/train/2_2195_0.mat
411,411,/home/mike/data/train/3_550_0.mat
412,412,/home/mike/data/train/1_404_0.mat
413,413,/home/mike/data/train/1_265_0.mat
414,414,/home/mike/data/train/1_319_0.mat
415,415,/home/mike/data/train/2_792_0.mat
416,416,/home/mike/data/train/2_209_0.mat
417,417,/home/mike/data/train/2_55_1.mat
418,418,/home/mike/data/train/3_1482_0.mat
419,419,/home/mike/data/train/3_395_0.mat
420,420,/home/mike/data/train/2_758_0.mat
421,421,/home/mike/data/train/3_363_0.mat
422,422,/home/mike/data/train/2_755_0.mat
423,423,/home/mike/data/train/2_433_0.mat
424,424,/home/mike/data/train/3_1706_0.mat
425,425,/home/mike/data/train/3_1762_0.mat
426,426,/home/mike/data/train/2_1264_0.mat
427,427,/home/mike/data/train/2_1208_0.mat
428,428,/home/mike/data/train/2_334_0.mat
429,429,/home/mike/data/train/1_297_0.mat
430,430,/home/mike/data/train/1_629_0.mat
431,431,/home/mike/data/train/1_1113_0.mat
432,432,/home/mike/data/train/3_137_1.mat
433,433,/home/mike/data/train/1_1138_0.mat
434,434,/home/mike/data/train/1_654_0.mat
435,435,/home/mike/data/train/3_1567_0.mat
436,436,/home/mike/data/train/1_744_0.mat
437,437,/home/mike/data/train/3_200_0.mat
438,438,/home/mike/data/train/3_1538_0.mat
439,439,/home/mike/data/train/3_899_0.mat
440,440,/home/mike/data/train/3_1082_0.mat
441,441,/home/mike/data/train/3_1079_0.mat
442,442,/home/mike/data/train/3_75_1.mat
443,443,/home/mike/data/train/3_1745_0.mat
444,444,/home/mike/data/train/1_895_0.mat
445,445,/home/mike/data/train/2_186_0.mat
446,446,/home/mike/data/train/3_784_0.mat
447,447,/home/mike/data/train/3_1410_0.mat
448,448,/home/mike/data/train/1_436_0.mat
449,449,/home/mike/data/train/2_954_0.mat
450,450,/home/mike/data/train/2_635_0.mat
451,451,/home/mike/data/train/1_783_0.mat
452,452,/home/mike/data/train/1_259_0.mat
453,453,/home/mike/data/train/2_86_1.mat
454,454,/home/mike/data/train/1_361_0.mat
455,455,/home/mike/data/train/1_522_0.mat
456,456,/home/mike/data/train/2_1733_0.mat
457,457,/home/mike/data/train/2_1239_0.mat
458,458,/home/mike/data/train/2_1637_0.mat
459,459,/home/mike/data/train/1_840_0.mat
460,460,/home/mike/data/train/2_800_0.mat
461,461,/home/mike/data/train/3_1407_0.mat
462,462,/home/mike/data/train/3_553_0.mat
463,463,/home/mike/data/train/2_1_0.mat
464,464,/home/mike/data/train/3_1336_0.mat
465,465,/home/mike/data/train/2_632_0.mat
466,466,/home/mike/data/train/2_444_0.mat
467,467,/home/mike/data/train/2_59_0.mat
468,468,/home/mike/data/train/2_1025_0.mat
469,469,/home/mike/data/train/2_822_0.mat
470,470,/home/mike/data/train/3_2041_0.mat
471,471,/home/mike/data/train/2_686_0.mat
472,472,/home/mike/data/train/3_537_0.mat
473,473,/home/mike/data/train/1_130_0.mat
474,474,/home/mike/data/train/3_1601_0.mat
475,475,/home/mike/data/train/2_692_0.mat
476,476,/home/mike/data/train/3_749_0.mat
477,477,/home/mike/data/train/2_2089_0.mat
478,478,/home/mike/data/train/2_1695_0.mat
479,479,/home/mike/data/train/2_721_0.mat
480,480,/home/mike/data/train/3_1772_0.mat
481,481,/home/mike/data/train/3_80_1.mat
482,482,/home/mike/data/train/2_126_1.mat
483,483,/home/mike/data/train/1_1060_0.mat
484,484,/home/mike/data/train/2_2074_0.mat
485,485,/home/mike/data/train/3_84_1.mat
486,486,/home/mike/data/train/1_918_0.mat
487,487,/home/mike/data/train/3_1514_0.mat
488,488,/home/mike/data/train/2_403_0.mat
489,489,/home/mike/data/train/2_1485_0.mat
490,490,/home/mike/data/train/1_621_0.mat
491,491,/home/mike/data/train/3_990_0.mat
492,492,/home/mike/data/train/2_1038_0.mat
493,493,/home/mike/data/train/3_1735_0.mat
494,494,/home/mike/data/train/2_899_0.mat
495,495,/home/mike/data/train/3_1595_0.mat
496,496,/home/mike/data/train/3_480_0.mat
497,497,/home/mike/data/train/3_487_0.mat
498,498,/home/mike/data/train/1_791_0.mat
499,499,/home/mike/data/train/1_845_0.mat
500,500,/home/mike/data/train/2_937_0.mat
501,501,/home/mike/data/train/3_1112_0.mat
502,502,/home/mike/data/train/3_117_1.mat
503,503,/home/mike/data/train/2_1909_0.mat
504,504,/home/mike/data/train/2_61_1.mat
505,505,/home/mike/data/train/1_852_0.mat
506,506,/home/mike/data/train/3_1513_0.mat
507,507,/home/mike/data/train/3_15_0.mat
508,508,/home/mike/data/train/2_389_0.mat
509,509,/home/mike/data/train/2_1978_0.mat
510,510,/home/mike/data/train/2_48_0.mat
511,511,/home/mike/data/train/1_301_0.mat
512,512,/home/mike/data/train/3_148_0.mat
513,513,/home/mike/data/train/3_100_1.mat
514,514,/home/mike/data/train/2_125_1.mat
515,515,/home/mike/data/train/1_575_0.mat
516,516,/home/mike/data/train/2_438_0.mat
517,517,/home/mike/data/train/3_2055_0.mat
518,518,/home/mike/data/train/2_15_0.mat
519,519,/home/mike/data/train/2_101_0.mat
520,520,/home/mike/data/train/2_818_0.mat
521,521,/home/mike/data/train/3_1282_0.mat
522,522,/home/mike/data/train/2_1645_0.mat
523,523,/home/mike/data/train/3_2179_0.mat
524,524,/home/mike/data/train/3_2219_0.mat
525,525,/home/mike/data/train/1_342_0.mat
526,526,/home/mike/data/train/3_277_0.mat
527,527,/home/mike/data/train/3_1091_0.mat
528,528,/home/mike/data/train/3_1062_0.mat
529,529,/home/mike/data/train/3_152_0.mat
530,530,/home/mike/data/train/3_1673_0.mat
531,531,/home/mike/data/train/2_458_0.mat
532,532,/home/mike/data/train/3_1936_0.mat
533,533,/home/mike/data/train/1_511_0.mat
534,534,/home/mike/data/train/3_1043_0.mat
535,535,/home/mike/data/train/2_231_0.mat
536,536,/home/mike/data/train/3_1279_0.mat
537,537,/home/mike/data/train/2_1735_0.mat
538,538,/home/mike/data/train/2_1821_0.mat
539,539,/home/mike/data/train/2_93_0.mat
540,540,/home/mike/data/train/2_1571_0.mat
541,541,/home/mike/data/train/2_2_0.mat
542,542,/home/mike/data/train/2_2194_0.mat
543,543,/home/mike/data/train/1_684_0.mat
544,544,/home/mike/data/train/2_439_0.mat
545,545,/home/mike/data/train/2_183_0.mat
546,546,/home/mike/data/train/3_381_0.mat
547,547,/home/mike/data/train/2_1160_0.mat
548,548,/home/mike/data/train/3_895_0.mat
549,549,/home/mike/data/train/2_1957_0.mat
550,550,/home/mike/data/train/3_701_0.mat
551,551,/home/mike/data/train/3_1335_0.mat
552,552,/home/mike/data/train/2_30_1.mat
553,553,/home/mike/data/train/2_466_0.mat
554,554,/home/mike/data/train/1_1_0.mat
555,555,/home/mike/data/train/3_1765_0.mat
556,556,/home/mike/data/train/1_91_0.mat
557,557,/home/mike/data/train/3_85_0.mat
558,558,/home/mike/data/train/3_1373_0.mat
559,559,/home/mike/data/train/2_1638_0.mat
560,560,/home/mike/data/train/3_1185_0.mat
561,561,/home/mike/data/train/2_33_0.mat
562,562,/home/mike/data/train/2_1870_0.mat
563,563,/home/mike/data/train/3_43_1.mat
564,564,/home/mike/data/train/1_1119_0.mat
565,565,/home/mike/data/train/2_244_0.mat
566,566,/home/mike/data/train/3_1964_0.mat
567,567,/home/mike/data/train/1_351_0.mat
568,568,/home/mike/data/train/1_93_1.mat
569,569,/home/mike/data/train/1_180_0.mat
570,570,/home/mike/data/train/1_138_1.mat
571,571,/home/mike/data/train/2_1728_0.mat
572,572,/home/mike/data/train/3_1009_0.mat
573,573,/home/mike/data/train/3_440_0.mat
574,574,/home/mike/data/train/1_123_0.mat
575,575,/home/mike/data/train/2_1758_0.mat
576,576,/home/mike/data/train/1_1020_0.mat
577,577,/home/mike/data/train/3_274_0.mat
578,578,/home/mike/data/train/3_1389_0.mat
579,579,/home/mike/data/train/2_132_0.mat
580,580,/home/mike/data/train/2_953_0.mat
581,581,/home/mike/data/train/3_1388_0.mat
582,582,/home/mike/data/train/2_597_0.mat
583,583,/home/mike/data/train/2_69_1.mat
584,584,/home/mike/data/train/1_630_0.mat
585,585,/home/mike/data/train/3_1156_0.mat
586,586,/home/mike/data/train/3_31_0.mat
587,587,/home/mike/data/train/3_770_0.mat
588,588,/home/mike/data/train/1_468_0.mat
589,589,/home/mike/data/train/3_1129_0.mat
590,590,/home/mike/data/train/1_506_0.mat
591,591,/home/mike/data/train/3_1821_0.mat
592,592,/home/mike/data/train/2_2192_0.mat
593,593,/home/mike/data/train/2_697_0.mat
594,594,/home/mike/data/train/2_541_0.mat
595,595,/home/mike/data/train/3_1163_0.mat
